"0315e5a","phenchua29","Tue, 24 Oct 2023 02:01:21 +0700","Change rendering logic",	 1 file changed, 210 insertions(+), 196 deletions(-)	
"ab740f6","phenchua29","Tue, 24 Oct 2023 02:00:54 +0700","Add new pages for order manager",	 4 files changed, 674 insertions(+), 162 deletions(-)	
"d42d714","Quốc Zương","Tue, 24 Oct 2023 02:00:33 +0700","update UI for order manager activity log",	 1 file changed, 36 insertions(+), 53 deletions(-)	
"2ae734c","phenchua29","Tue, 24 Oct 2023 02:00:16 +0700","Fix small bugs",	 4 files changed, 18 insertions(+), 11 deletions(-)	
"0d908f6","lebathinh2003","Tue, 24 Oct 2023 01:45:59 +0700","fix som bug",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"ebf4363","lebathinh2003","Tue, 24 Oct 2023 01:41:22 +0700","fix xome bug",	 8 files changed, 607 insertions(+), 24 deletions(-)	
"10c7ab8","Quốc Zương","Tue, 24 Oct 2023 00:22:02 +0700","fix date error in UI",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"d4beb30","Quốc Zương","Tue, 24 Oct 2023 00:21:46 +0700","add DateTimeDashPattern and DateTimeActivityLog",	 1 file changed, 9 insertions(+), 8 deletions(-)	
"f8a261a","Quốc Zương","Tue, 24 Oct 2023 00:21:25 +0700","fix current time in productActivityLogDAO",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"9930e85","Quốc Zương","Tue, 24 Oct 2023 00:20:43 +0700","fix date for UI",	 2 files changed, 10 insertions(+), 5 deletions(-)	
"0b1181b","Quốc Zương","Tue, 24 Oct 2023 00:20:18 +0700","fix retired date in employeeDAO",	 1 file changed, 20 insertions(+), 9 deletions(-)	
"d58a75d","Quốc Zương","Tue, 24 Oct 2023 00:19:26 +0700","fix date in controller",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"6f2f27d","Carl-Johnsons","Mon, 23 Oct 2023 23:46:08 +0700","complete orderList function accept/reject order",	 6 files changed, 84 insertions(+), 91 deletions(-)	
"92130ac","Quốc Zương","Mon, 23 Oct 2023 23:08:07 +0700","fix bug date",	 4 files changed, 19 insertions(+), 17 deletions(-)	
"b6e3ea0","phenchua29","Mon, 23 Oct 2023 22:40:23 +0700","Remove unnecessary code",	 29 files changed, 9 insertions(+), 80 deletions(-)	
"2d5e5eb","phenchua29","Mon, 23 Oct 2023 22:36:04 +0700","Fix small bugs",	 2 files changed, 7 insertions(+), 5 deletions(-)	
"d1e6b6f","phenchua29","Mon, 23 Oct 2023 22:12:12 +0700","Merge conflit",	 1 file changed, 2 insertions(+)	
"9711853","phenchua29","Mon, 23 Oct 2023 22:10:57 +0700","Fix data type for new date time system",	 6 files changed, 36 insertions(+), 36 deletions(-)	
"bbdcd3f","lebathinh2003","Mon, 23 Oct 2023 22:07:21 +0700","fix customer user page",	 2 files changed, 3 insertions(+), 1 deletion(-)	
"afd6439","Quốc Zương","Mon, 23 Oct 2023 21:53:26 +0700","merge",	 2 files changed, 8 insertions(+), 10 deletions(-)	
"870cd88","Quốc Zương","Mon, 23 Oct 2023 21:35:26 +0700","merge",	 1 file changed, 6 insertions(+), 9 deletions(-)	
"8a7a0ae","phenchua29","Mon, 23 Oct 2023 21:30:12 +0700","Merge conflict",	 2 files changed, 4 insertions(+), 1 deletion(-)	
"4d69265","phenchua29","Mon, 23 Oct 2023 21:27:48 +0700","Add new method to convert string to milisecond from epoch",	 1 file changed, 18 insertions(+)	
"2f73266","phenchua29","Mon, 23 Oct 2023 21:27:12 +0700","Refactor code for new date time system",	 3 files changed, 23 insertions(+), 20 deletions(-)	
"324e168","phenchua29","Mon, 23 Oct 2023 21:10:48 +0700","Refactor code for new date time system compatibility",	 9 files changed, 97 insertions(+), 116 deletions(-)	
"a6b137d","phenchua29","Mon, 23 Oct 2023 21:10:24 +0700","Add new method for new date time system compatibility",	 15 files changed, 108 insertions(+), 109 deletions(-)	
"fc5d032","phenchua29","Mon, 23 Oct 2023 21:09:27 +0700","Add new method for generating date time",	 1 file changed, 8 insertions(+), 8 deletions(-)	
"65615df","Quốc Zương","Mon, 23 Oct 2023 20:58:20 +0700","merge",	 6 files changed, 513 insertions(+), 120 deletions(-)	
"c3419df","phenchua29","Mon, 23 Oct 2023 18:06:55 +0700","Add new method to generate datetime",	 1 file changed, 28 insertions(+), 4 deletions(-)	
"7275958","Carl-Johnsons","Mon, 23 Oct 2023 17:23:40 +0700","Fix database datetime => Bigint",	 3 files changed, 32 insertions(+), 112 deletions(-)	
"ecb4fe2","Carl-Johnsons","Mon, 23 Oct 2023 16:51:23 +0700","Add 2 attributes price and quantity to track in pal",	 5 files changed, 63 insertions(+), 21 deletions(-)	
"4f98aff","phenchua29","Mon, 23 Oct 2023 16:24:05 +0700","Update order detail routing link",	 2 files changed, 2 insertions(+), 2 deletions(-)	
"c43a417","phenchua29","Mon, 23 Oct 2023 16:14:24 +0700","Fix routing links",	 1 file changed, 12 insertions(+), 12 deletions(-)	
"a60b481","Carl-Johnsons","Mon, 23 Oct 2023 16:13:12 +0700","Fix login method",	 6 files changed, 69 insertions(+), 75 deletions(-)	
"0b3ed04","phenchua29","Mon, 23 Oct 2023 15:51:11 +0700","Update login method",	 1 file changed, 29 insertions(+), 27 deletions(-)	
"8b21335","phenchua29","Mon, 23 Oct 2023 15:45:48 +0700","Update login method",	 1 file changed, 14 insertions(+), 7 deletions(-)	
"9180ca3","phenchua29","Mon, 23 Oct 2023 15:45:19 +0700","Add update information method",	 1 file changed, 151 insertions(+), 5 deletions(-)	
"dcf6b8e","phenchua29","Mon, 23 Oct 2023 15:45:07 +0700","Remove unecessary code",	 1 file changed, 8 deletions(-)	
"05f4591","Quốc Zương","Mon, 23 Oct 2023 14:28:38 +0700","fix bug dropdown menu in admin navbar",	 1 file changed, 20 insertions(+), 5 deletions(-)	
"ccc7447","Quốc Zương","Mon, 23 Oct 2023 01:14:34 +0700","remove unused import",	 1 file changed, 1 deletion(-)	
"d8c0616","Quốc Zương","Mon, 23 Oct 2023 01:10:57 +0700","update css for admin activity log page",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"4c7eb2b","Quốc Zương","Mon, 23 Oct 2023 01:08:00 +0700","update order by date for searchProductActivityLog",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"65d8c18","Quốc Zương","Mon, 23 Oct 2023 01:00:58 +0700","done admin activity log!!!",	 1 file changed, 32 insertions(+), 52 deletions(-)	
"31d71f2","Quốc Zương","Mon, 23 Oct 2023 01:00:05 +0700","update css for admin navbar",	 1 file changed, 10 insertions(+), 1 deletion(-)	
"b0e3cd5","Quốc Zương","Mon, 23 Oct 2023 00:59:22 +0700","update search by pd name for admin activity log",	 1 file changed, 4 insertions(+), 2 deletions(-)	
"c88746f","Quốc Zương","Mon, 23 Oct 2023 00:58:39 +0700","update search for admin activity log",	 1 file changed, 8 insertions(+), 7 deletions(-)	
"8c0d234","lebathinh2003","Mon, 23 Oct 2023 00:16:10 +0700","fix voucher, fix checkout thanh cong",	 6 files changed, 701 insertions(+), 671 deletions(-)	
"17a7290","phenchua29","Mon, 23 Oct 2023 00:14:11 +0700","Delete unavailable links",	 1 file changed, 1 insertion(+), 105 deletions(-)	
"bc18677","phenchua29","Mon, 23 Oct 2023 00:13:50 +0700","Fix routing",	 1 file changed, 21 insertions(+), 36 deletions(-)	
"a8d8288","Quốc Zương","Mon, 23 Oct 2023 00:13:14 +0700","add searchProductActivityLog ProductActivityLogDAO",	 1 file changed, 31 insertions(+)	
"8e34bda","phenchua29","Mon, 23 Oct 2023 00:12:15 +0700","Format code",	 2 files changed, 1062 insertions(+), 1063 deletions(-)	
"ddf4cff","phenchua29","Mon, 23 Oct 2023 00:12:02 +0700","Add new routing",	 2 files changed, 64 insertions(+), 17 deletions(-)	
"d068222","Quốc Zương","Mon, 23 Oct 2023 00:12:00 +0700","add getUserForAdminActivityLogs in UserDAO",	 1 file changed, 31 insertions(+), 4 deletions(-)	
"7b64f87","Carl-Johnsons","Sun, 22 Oct 2023 23:45:03 +0700","Done routing for order manager",	 1 file changed, 62 insertions(+), 36 deletions(-)	
"3c5d609","phenchua29","Sun, 22 Oct 2023 23:19:03 +0700","Add new page",	 1 file changed, 1 insertion(+)	
"a745035","phenchua29","Sun, 22 Oct 2023 23:18:54 +0700","Copy new page",	 3 files changed, 655 insertions(+)	
"83a5ff2","phenchua29","Sun, 22 Oct 2023 23:18:22 +0700","Fix small bugs",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"7da8348","phenchua29","Sun, 22 Oct 2023 23:17:35 +0700","Add new routes",	 1 file changed, 97 insertions(+), 7 deletions(-)	
"32c5e43","phenchua29","Sun, 22 Oct 2023 23:16:55 +0700","Format code",	 2 files changed, 7 insertions(+), 7 deletions(-)	
"1e2691e","Quốc Zương","Sun, 22 Oct 2023 23:04:23 +0700","update modal for employee activity log",	 7 files changed, 653 insertions(+), 6 deletions(-)	
"698fdca","lebathinh2003","Sun, 22 Oct 2023 22:13:20 +0700","chen cat logic",	 2 files changed, 3 insertions(+), 6 deletions(-)	
"4fd7483","phenchua29","Sun, 22 Oct 2023 22:04:06 +0700","Fix small bugs",	 11 files changed, 191 insertions(+), 77 deletions(-)	
"35ee2ac","Quốc Zương","Sun, 22 Oct 2023 21:57:44 +0700","done statistic",	 3 files changed, 35 insertions(+), 16 deletions(-)	
"7704fe0","Quốc Zương","Sun, 22 Oct 2023 21:13:52 +0700","add functions getNumberOfOrder in OrderDAO",	 3 files changed, 90 insertions(+), 13 deletions(-)	
"2097b8f","Carl-Johnsons","Sun, 22 Oct 2023 21:08:01 +0700","add test case",	 2 files changed, 61 insertions(+), 29 deletions(-)	
"4c41ea9","Quốc Zương","Sun, 22 Oct 2023 20:04:47 +0700","add button order in statistic",	 1 file changed, 8 insertions(+)	
"5d8eb3b","Quốc Zương","Sun, 22 Oct 2023 19:59:44 +0700","change icon for statistic",	 2 files changed, 3 insertions(+), 3 deletions(-)	
"ba361ec","phenchua29","Sun, 22 Oct 2023 18:49:58 +0700","Refactor type of all ArrayList into List",	 18 files changed, 61 insertions(+), 55 deletions(-)	
"2de275e","Carl-Johnsons","Sun, 22 Oct 2023 18:22:48 +0700","Partial refactor cartItem",	 2 files changed, 9 insertions(+), 8 deletions(-)	
"fa2c7af","phenchua29","Sun, 22 Oct 2023 18:17:50 +0700","Partially refactoring List type",	 7 files changed, 88 insertions(+), 35 deletions(-)	
"f5f2cb1","Carl-Johnsons","Sun, 22 Oct 2023 17:14:23 +0700","refactor customer order detail page",	 4 files changed, 62 insertions(+), 65 deletions(-)	
"cf3d375","phenchua29","Sun, 22 Oct 2023 17:10:34 +0700","Update css",	 2 files changed, 3 insertions(+), 3 deletions(-)	
"236b0ab","lebathinh2003","Sun, 22 Oct 2023 17:09:07 +0700","add import checkout",	 6 files changed, 291 insertions(+), 126 deletions(-)	
"b84638e","phenchua29","Sun, 22 Oct 2023 17:07:28 +0700","change padding for order list",	 1 file changed, 4 insertions(+), 4 deletions(-)	
"64f278a","phenchua29","Sun, 22 Oct 2023 16:48:23 +0700","Merge conflict",	 1 file changed, 4 insertions(+)	
"b9ada86","phenchua29","Sun, 22 Oct 2023 16:46:30 +0700","update customer order list",	 2 files changed, 50 insertions(+), 8 deletions(-)	
"040f289","phenchua29","Sun, 22 Oct 2023 16:46:08 +0700","Delete uneccessary comments",	 1 file changed, 18 insertions(+), 42 deletions(-)	
"3afd516","phenchua29","Sun, 22 Oct 2023 16:45:46 +0700","Fix small bugs",	 2 files changed, 3 insertions(+), 3 deletions(-)	
"f78e42c","Carl-Johnsons","Sun, 22 Oct 2023 15:58:54 +0700","Update accept/reject order status in OrderDAO",	 3 files changed, 52 insertions(+), 44 deletions(-)	
"16cc66c","phenchua29","Sun, 22 Oct 2023 15:23:39 +0700","merge conflicts",	 2 files changed, 1 insertion(+), 5 deletions(-)	
"6b38797","phenchua29","Sun, 22 Oct 2023 15:20:56 +0700","Fix small bugs",	 6 files changed, 46 insertions(+), 34 deletions(-)	
"1370cb5","phenchua29","Sun, 22 Oct 2023 15:20:27 +0700","Add new exception",	 1 file changed, 8 insertions(+)	
"f983af2","phenchua29","Sun, 22 Oct 2023 15:20:20 +0700","Add new exception",	 1 file changed, 24 insertions(+)	
"ae423ca","phenchua29","Sun, 22 Oct 2023 15:20:13 +0700","Add new method to get order manager by id",	 1 file changed, 22 insertions(+)	
"d8c1ec8","Carl-Johnsons","Sun, 22 Oct 2023 15:18:19 +0700","add order Controller",	 2 files changed, 162 insertions(+), 1 deletion(-)	
"43e69c7","phenchua29","Sun, 22 Oct 2023 14:29:44 +0700","merge",	 2 files changed, 8 insertions(+), 4 deletions(-)	
"87ebc8f","phenchua29","Sun, 22 Oct 2023 14:29:31 +0700","Add button for order management",	 1 file changed, 11 insertions(+)	
"9a6f2d6","Quốc Zương","Sun, 22 Oct 2023 14:14:15 +0700","refactoring front end for product and product detail",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"99e1e83","Quốc Zương","Sun, 22 Oct 2023 14:11:40 +0700","brand page work",	 1 file changed, 44 insertions(+), 45 deletions(-)	
"8c23daa","Quốc Zương","Sun, 22 Oct 2023 13:58:35 +0700","refactoring introduce page front end",	 1 file changed, 37 insertions(+), 37 deletions(-)	
"8af7700","Quốc Zương","Sun, 22 Oct 2023 13:55:30 +0700","refactoring home page front end",	 2 files changed, 49 insertions(+), 45 deletions(-)	
"0d6cbb7","Carl-Johnsons","Sun, 22 Oct 2023 11:46:34 +0700","add accept/reject order in OrderDAO",	 2 files changed, 151 insertions(+), 112 deletions(-)	
"512ef7f","Carl-Johnsons","Sun, 22 Oct 2023 10:56:11 +0700","Add 13 testcases for login, 3 testcases has failed",	 8 files changed, 328 insertions(+), 14 deletions(-)	
"2017448","lebathinh2003","Sun, 22 Oct 2023 02:06:49 +0700","add inventory controller, some method",	 9 files changed, 303 insertions(+), 22 deletions(-)	
"6627be9","Quốc Zương","Sun, 22 Oct 2023 01:38:28 +0700","done view statistic by gender, brand. Filter is comming",	 5 files changed, 182 insertions(+), 35 deletions(-)	
"6e495e7","Quốc Zương","Sun, 22 Oct 2023 00:07:37 +0700","add navbar for inventory manager",	 1 file changed, 29 insertions(+)	
"f425fdd","Quốc Zương","Sat, 21 Oct 2023 23:50:21 +0700","add UI for import product",	 4 files changed, 613 insertions(+), 2 deletions(-)	
"6317bbd","Carl-Johnsons","Sat, 21 Oct 2023 21:17:38 +0700","Add test file and update getUser into login",	 8 files changed, 95 insertions(+), 42 deletions(-)	
"edf27f3","Carl-Johnsons","Sat, 21 Oct 2023 13:34:28 +0700","add log.csv",	 2 files changed, 350 insertions(+), 1 deletion(-)	
"6db2faf","lebathinh2003","Thu, 19 Oct 2023 00:34:45 +0700","Complete check-out Co-authored-by: QuocZuong <quocvuongle.ct@gmail.com> Co-authored-by: Carl-Johnsons <nguyenletaiduc2709@gmail.com> Co-authored-by: PhenChua29 <phenchua99122@gmail.com>",	 7 files changed, 714 insertions(+), 583 deletions(-)	
"daacafc","Quốc Zương","Wed, 18 Oct 2023 23:40:16 +0700","Create group2.csv",	 1 file changed, 469 insertions(+)	
"338f78c","PhenChua","Wed, 18 Oct 2023 23:33:48 +0700","Refactor comment",	 2 files changed, 9 insertions(+), 16 deletions(-)	
"9e50baf","PhenChua","Wed, 18 Oct 2023 23:27:21 +0700","Fix sql string error",	 1 file changed, 26 insertions(+), 27 deletions(-)	
"4cff540","Quốc Zương","Wed, 18 Oct 2023 23:05:31 +0700","done almost Chart by gender",	 6 files changed, 235 insertions(+), 24 deletions(-)	
"b271677","PhenChua","Wed, 18 Oct 2023 23:01:24 +0700","Change new database data",	 2 files changed, 6 insertions(+), 6 deletions(-)	
"38bb333","PhenChua","Wed, 18 Oct 2023 21:35:45 +0700","Add new button for order management function",	 1 file changed, 11 insertions(+)	
"eff23ab","PhenChua","Wed, 18 Oct 2023 21:31:43 +0700","Refactor codes",	 1 file changed, 19 insertions(+), 16 deletions(-)	
"ed4c7d2","PhenChua","Wed, 18 Oct 2023 21:31:30 +0700","Add new mehtod to filter list",	 1 file changed, 34 insertions(+)	
"7757677","PhenChua","Wed, 18 Oct 2023 21:31:11 +0700","Add new enum type",	 1 file changed, 19 insertions(+), 8 deletions(-)	
"c06c5d4","PhenChua","Wed, 18 Oct 2023 21:31:01 +0700","Update new role validation logic",	 1 file changed, 93 insertions(+), 6 deletions(-)	
"b9d8823","PhenChua","Wed, 18 Oct 2023 21:30:28 +0700","Remove unnecessary codes",	 4 files changed, 52 deletions(-)	
"0651580","PhenChua","Wed, 18 Oct 2023 21:28:58 +0700","Refactor codes, add searching method",	 1 file changed, 87 insertions(+), 23 deletions(-)	
"1f3171c","PhenChua","Wed, 18 Oct 2023 21:28:14 +0700","Add order management list jsp page",	 1 file changed, 189 insertions(+)	
"b4debcc","PhenChua","Wed, 18 Oct 2023 21:26:48 +0700","Refactor code",	 1 file changed, 1 insertion(+), 2 deletions(-)	
"66163d3","PhenChua","Wed, 18 Oct 2023 21:23:42 +0700","Refactor comments",	 1 file changed, 17 insertions(+), 16 deletions(-)	
"e5679e9","PhenChua","Wed, 18 Oct 2023 21:23:21 +0700","Refactor code",	 5 files changed, 478 insertions(+), 468 deletions(-)	
"3ac9678","PhenChua","Wed, 18 Oct 2023 21:14:49 +0700","Add pagination method and routing for order management list",	 1 file changed, 61 insertions(+), 4 deletions(-)	
"113e148","PhenChua","Wed, 18 Oct 2023 21:10:09 +0700","add css file for order management list",	 1 file changed, 276 insertions(+)	
"98747e6","Quốc Zương","Tue, 17 Oct 2023 23:31:32 +0700","add best product selling",	 4 files changed, 157 insertions(+), 47 deletions(-)	
"640549b","Carl-Johnsons","Tue, 17 Oct 2023 22:42:43 +0700","Done product activity log",	 7 files changed, 231 insertions(+), 27 deletions(-)	
"71d568e","Quốc Zương","Tue, 17 Oct 2023 22:20:05 +0700","add gson",	 3 files changed, 71 insertions(+), 2 deletions(-)	
"4b445be","Quốc Zương","Tue, 17 Oct 2023 21:17:47 +0700","done CRUD employee and customer",	 5 files changed, 380 insertions(+), 183 deletions(-)	
"1fd7c71","PhenChua","Tue, 17 Oct 2023 19:56:17 +0700","Add new constructors",	 2 files changed, 44 insertions(+)	
"86b286f","PhenChua","Tue, 17 Oct 2023 19:55:41 +0700","Add new DAO",	 2 files changed, 80 insertions(+)	
"cf71b08","PhenChua","Tue, 17 Oct 2023 19:55:17 +0700","Delete unnecessary comments",	 1 file changed, 1 insertion(+), 4 deletions(-)	
"0333423","PhenChua","Tue, 17 Oct 2023 19:54:53 +0700","Delete unnecessary imports",	 1 file changed, 10 insertions(+), 21 deletions(-)	
"c53e547","PhenChua","Tue, 17 Oct 2023 19:53:59 +0700","Modify property type",	 1 file changed, 79 insertions(+), 89 deletions(-)	
"d47b8a5","Carl-Johnsons","Tue, 17 Oct 2023 19:33:44 +0700","Update model Admin and add Admin DAO",	 14 files changed, 445 insertions(+), 281 deletions(-)	
"e2565d5","Quốc Zương","Tue, 17 Oct 2023 00:31:08 +0700","fix conflict in adminController",	 1 file changed, 5 insertions(+), 107 deletions(-)	
"644ace4","Quốc Zương","Tue, 17 Oct 2023 00:23:55 +0700","turn on build on save",	 1 file changed, 20 insertions(+), 19 deletions(-)	
"3919504","Quốc Zương","Tue, 17 Oct 2023 00:23:37 +0700","fix bug in UI",	 3 files changed, 29 insertions(+), 39 deletions(-)	
"8437191","Quốc Zương","Tue, 17 Oct 2023 00:23:05 +0700","fix bug in addEmployee page",	 1 file changed, 40 insertions(+), 70 deletions(-)	
"7287dd9","Quốc Zương","Tue, 17 Oct 2023 00:22:38 +0700","create getRole function in EmployeeDAO",	 1 file changed, 55 insertions(+), 36 deletions(-)	
"4a1162e","Quốc Zương","Tue, 17 Oct 2023 00:22:19 +0700","done add employee function",	 1 file changed, 134 insertions(+), 50 deletions(-)	
"c4f8f18","Quốc Zương","Tue, 17 Oct 2023 00:21:53 +0700","UI for add employee",	 1 file changed, 381 insertions(+)	
"c3a3497","Carl-Johnsons","Tue, 17 Oct 2023 00:08:52 +0700","update Product is in progress",	 2 files changed, 83 insertions(+), 90 deletions(-)	
"d8e5bb2","PhenChua","Mon, 16 Oct 2023 23:40:22 +0700","Update UI for CRUD customer's delivery address management",	 2 files changed, 98 insertions(+), 33 deletions(-)	
"cd4a78d","PhenChua","Mon, 16 Oct 2023 23:39:56 +0700","Format code",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"8d39865","PhenChua","Mon, 16 Oct 2023 23:39:46 +0700","Format code",	 1 file changed, 3 insertions(+), 1 deletion(-)	
"d237a59","PhenChua","Mon, 16 Oct 2023 23:39:37 +0700","Add new exceptions for CRUD customer's delivery address",	 3 files changed, 127 insertions(+), 41 deletions(-)	
"33834a2","PhenChua","Mon, 16 Oct 2023 23:33:22 +0700","Add new method to delete a list of order detail",	 1 file changed, 36 insertions(+), 2 deletions(-)	
"f655158","PhenChua","Mon, 16 Oct 2023 23:32:54 +0700","Update method logic",	 1 file changed, 1 insertion(+)	
"9541027","PhenChua","Mon, 16 Oct 2023 23:32:21 +0700","Add new method to delete delivery address by id",	 1 file changed, 20 insertions(+)	
"5eef5be","PhenChua","Mon, 16 Oct 2023 23:31:52 +0700","CRUD for Customer's delivery address management",	 1 file changed, 271 insertions(+), 29 deletions(-)	
"812fc2f","Carl-Johnsons","Mon, 16 Oct 2023 23:21:06 +0700","done read product List in Admin",	 6 files changed, 187 insertions(+), 147 deletions(-)	
"5ed7379","Quốc Zương","Sun, 15 Oct 2023 22:44:23 +0700","done update employee, update customer is coming",	 374 files changed, 76952 insertions(+), 323 deletions(-)	
"baa23d0","Quốc Zương","Sun, 15 Oct 2023 19:32:39 +0700","add isExistEmail in UserDAO",	 4 files changed, 37 insertions(+), 7 deletions(-)	
"881529e","Quốc Zương","Sun, 15 Oct 2023 19:32:08 +0700","Fix some SQL bug in EmployeeDAO",	 1 file changed, 33 insertions(+), 34 deletions(-)	
"8c21b27","Quốc Zương","Sun, 15 Oct 2023 19:31:42 +0700","update employee",	 1 file changed, 604 insertions(+), 534 deletions(-)	
"925dd8a","Quốc Zương","Sun, 15 Oct 2023 08:35:33 +0700","update UI for update user",	 2 files changed, 14 insertions(+), 1 deletion(-)	
"79d120b","Quốc Zương","Sun, 15 Oct 2023 06:59:55 +0700","done update UI for customer and employee",	 5 files changed, 139 insertions(+), 89 deletions(-)	
"bdd6dd3","Quốc Zương","Sun, 15 Oct 2023 04:49:34 +0700","fix dropdown bug in homepage",	 9 files changed, 436 insertions(+), 37 deletions(-)	
"b0cccb3","lebathinh2003","Sat, 14 Oct 2023 20:29:29 +0700","change",	 3 files changed, 9 insertions(+), 8 deletions(-)	
"4435cb9","lebathinh2003","Sat, 14 Oct 2023 20:12:27 +0700","checkout, checkout cart",	 13 files changed, 396 insertions(+), 71 deletions(-)	
"86269fe","PhenChua","Sat, 14 Oct 2023 19:40:03 +0700","Update address list and address update form",	 1 file changed, 71 insertions(+), 42 deletions(-)	
"5924393","PhenChua","Sat, 14 Oct 2023 19:39:34 +0700","Modify some methods' logic",	 1 file changed, 10 insertions(+), 11 deletions(-)	
"e03747c","PhenChua","Sat, 14 Oct 2023 19:39:13 +0700","Add new customer address update routing, add new method updateCustomerAddress",	 1 file changed, 242 insertions(+), 198 deletions(-)	
"8330155","PhenChua","Sat, 14 Oct 2023 19:01:12 +0700","Add new generateDateTime method",	 1 file changed, 11 insertions(+), 2 deletions(-)	
"43e5660","PhenChua","Sat, 14 Oct 2023 19:00:53 +0700","Update way of inserting datetime property",	 2 files changed, 38 insertions(+), 16 deletions(-)	
"605d1cb","PhenChua","Sat, 14 Oct 2023 18:38:05 +0700","Add new property for data model",	 2 files changed, 24 insertions(+), 8 deletions(-)	
"4191dfa","PhenChua","Sat, 14 Oct 2023 17:22:14 +0700","Update new database schema",	 1 file changed, 2 insertions(+), 1 deletion(-)	
"bd24001","PhenChua","Sat, 14 Oct 2023 15:31:44 +0700","Update link for product list",	 1 file changed, 2 insertions(+), 2 deletions(-)	
"0dd4646","lebathinh2003","Sat, 14 Oct 2023 14:53:15 +0700","xoa user create success",	 3 files changed, 14 insertions(+), 10 deletions(-)	
"228798f","PhenChua","Fri, 13 Oct 2023 20:56:42 +0700","Update address list",	 5 files changed, 724 insertions(+), 621 deletions(-)	
"b1c0269","Quốc Zương","Fri, 13 Oct 2023 15:14:36 +0700","done delete and restore user",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"ad97d15","Quốc Zương","Fri, 13 Oct 2023 15:13:10 +0700","fix bug updateUser in UserDAO",	 3 files changed, 109 insertions(+), 73 deletions(-)	
"2ca7cfb","Quốc Zương","Fri, 13 Oct 2023 15:12:30 +0700","add updateEmployeeRetireDate, disableEmployee and restoreEmployee",	 1 file changed, 52 insertions(+), 1 deletion(-)	
"67d6cc5","PhenChua","Fri, 13 Oct 2023 02:10:24 +0700","Fix small mistake",	 1 file changed, 4 insertions(+), 3 deletions(-)	
"71798ca","PhenChua","Fri, 13 Oct 2023 02:09:56 +0700","Add customerFactory, refactor other methods",	 1 file changed, 114 insertions(+), 82 deletions(-)	
"341e075","PhenChua","Fri, 13 Oct 2023 02:09:20 +0700","Adding the list of delivery address",	 2 files changed, 145 insertions(+), 34 deletions(-)	
"c72e82e","Carl-Johnsons","Thu, 12 Oct 2023 21:12:06 +0700","merge conflict resolved",	 4 files changed, 148 insertions(+), 145 deletions(-)	
"26b2c43","lebathinh2003","Thu, 12 Oct 2023 16:56:57 +0700","checkout ui, checkout backend",	 9 files changed, 275 insertions(+), 98 deletions(-)	
"0280cc3","Carl-Johnsons","Thu, 12 Oct 2023 15:17:35 +0700","Update ExceptionUtils and refactor Exception error in JSP page",	 6 files changed, 207 insertions(+), 113 deletions(-)	
"65621a5","Quốc Zương","Thu, 12 Oct 2023 10:25:30 +0700","done see detail user's information",	 5 files changed, 505 insertions(+), 28 deletions(-)	
"f2b899f","Carl-Johnsons","Thu, 12 Oct 2023 10:15:11 +0700","Add and complete ExceptionUtils",	 20 files changed, 439 insertions(+), 294 deletions(-)	
"dd8546f","lebathinh2003","Tue, 10 Oct 2023 16:29:07 +0700","delete cart item, update cart item",	 5 files changed, 68 insertions(+), 51 deletions(-)	
"b190037","lebathinh2003","Tue, 10 Oct 2023 15:09:39 +0700","xong add va xem gio hang",	 13 files changed, 240 insertions(+), 142 deletions(-)	
"7c2f665","Carl-Johnsons","Tue, 10 Oct 2023 11:41:51 +0700","refactoring add product in admin controller",	 7 files changed, 151 insertions(+), 95 deletions(-)	
"9739375","Quốc Zương","Tue, 10 Oct 2023 11:40:25 +0700","done show list user",	 4 files changed, 123 insertions(+), 118 deletions(-)	
"f7dad37","lebathinh2003","Tue, 10 Oct 2023 10:46:55 +0700","add proc add to cart",	 1 file changed, 13 insertions(+), 18 deletions(-)	
"78574bb","lebathinh2003","Tue, 10 Oct 2023 10:19:29 +0700","fix importDAO importdetaiDAO voucherDAO",	 3 files changed, 86 insertions(+), 23 deletions(-)	
"dc049b8","PhenChua","Tue, 10 Oct 2023 01:51:28 +0700","Merge changes",	 1 file changed, 1 insertion(+), 1 deletion(-)	
"1976e92","PhenChua","Tue, 10 Oct 2023 01:50:16 +0700","Update scrollbar style",	 1 file changed, 299 insertions(+), 273 deletions(-)	
"687701e","Quốc Zương","Tue, 10 Oct 2023 01:19:53 +0700","update isAdmin for filter and update isAdmin in UserDAO",	 4 files changed, 40 insertions(+), 30 deletions(-)	
"586f896","PhenChua","Tue, 10 Oct 2023 00:56:27 +0700","Add comment",	 1 file changed, 48 insertions(+), 43 deletions(-)	
"3af1953","PhenChua","Tue, 10 Oct 2023 00:52:31 +0700","Add productFactory method",	 1 file changed, 65 insertions(+), 50 deletions(-)	
